ano,uf,cod_ibge,pib_mil_rs,pib_per_capita_rs
2019,RS,432375,96954.674,30946.27
2019,RS,432377,184097.426,61080.77
2019,RS,432380,553472.353,33731.86
2019,MS,500020,1128137.606,72679.91
2019,MS,500025,167819.985,31409.32
2019,MS,500060,972520.383,24685.76
2019,MS,500070,500752.223,19922.51
2019,MS,500080,261086.194,28897.2
2019,MS,500085,745122.649,69120.84
2019,MS,500090,374115.255,41772.58
2019,MS,500100,1158781.63,45009.97
2019,MS,500110,960953.022,20073.8
2019,MS,500124,505842.64,41636.57
2019,MS,500150,381430.059,56191.82
2019,MS,500190,840700.803,36514.11
2019,MS,500200,388322.76,34276.88
2019,MS,500210,551949.71,22410.56
2019,MS,500215,220141.04,27954.42
2019,MS,500220,790948.242,35991.46
2019,MS,500230,600358.36,50569.27
2019,MS,500240,1244924.966,41258.2
2019,MS,500260,423338.193,30875.81
2019,MS,500270,30221879.933,33730.45
2019,MS,500280,120271.092,19664.99
2019,MS,500290,636865.376,29028.92
2019,MS,500295,1875319.373,74364.32
2019,MS,500310,111263.43,18709.17
2019,MS,500315,213915.608,14024.49
2019,MS,500320,2781446.042,24960.26
2019,MS,500325,1533745.9,73656.34
2019,MS,500330,895095.036,26685
2019,MS,500345,303946.144,23517.96
2019,MS,500348,212899.8,18700.03
2019,MS,500350,128718.508,21728.31
2019,MS,500370,9476661.469,42505.96
2019,MS,500375,356287.257,28842.16
2019,MS,500380,493029.031,25693.32
2019,MS,500390,105022.452,34422.3
2019,MS,500400,209764.172,21050.09
2019,MS,500410,241806.869,24437.28
2019,MS,500430,420026.135,26124.28
2019,MS,500440,472721.617,62118.48
2019,MS,500450,810886.215,32645.69
2019,MS,500460,686232.502,32458.26
2019,MS,500470,1382579.177,59627.34
2019,MS,500480,107706.142,11822.85
2019,MS,500490,198720.212,27649.95
2019,MS,500500,596916.861,22873.01
2019,MS,500510,302061.254,75009
2019,MS,500515,288711.862,43014.28
2019,MS,500520,363291.519,15571.19
2019,MS,500525,491949.056,67013.9
2019,MS,500540,2548084.605,54118.99
2019,MS,500560,515590.249,18405.39
2019,MS,500568,544368.282,29640
2019,MS,500570,1908762.231,34781.92
2019,MS,500580,315020.549,22614.54
2019,MS,500600,1542215.353,70478.72
2019,MS,500620,2159902.368,39723.07
2019,MS,500625,178434.476,46784.08
2019,MS,500627,738899.379,133015.19
2019,MS,500630,1373410.937,32585.44
2019,MS,500635,179501.555,12616.08
2019,MS,500640,223217.658,29087.52
2019,MS,500660,3219706.709,34797.86
2019,MS,500690,354838.569,20713.24
2019,MS,500710,1122905.935,45618.77
2019,MS,500720,2334595.142,62232.64
2019,MS,500730,105600.575,21858.95
2019,MS,500740,482075.838,24413.85
2019,MS,500750,179112.37,32571.81
2019,MS,500755,255663.919,32564.5
2019,MS,500769,1574225.992,58803.41
2019,MS,500770,267443.421,24783.93
2019,MS,500780,2308035.598,353505.22
2019,MS,500790,1992067.819,34545.53
2019,MS,500793,764438.745,39661.66
2019,MS,500795,197864.598,17128.17
2019,MS,500797,109807.276,30604.03
2019,MS,500800,568755.023,26082.5
2019,MS,500830,10354989.194,85304.88
2019,MS,500840,266726.287,43711.29
2019,MT,510010,84966.686,15737.49
2019,MT,510020,1080644.287,42014.09
2019,MT,510025,1559471.074,30116.08
2019,MT,510030,850937.449,44682.71
2019,MT,510035,123441.575,18094.63
2019,MT,510040,662564.858,55076.05
2019,MT,510050,122240.11,10764.36
2019,MT,510060,857896.274,79090.65
2019,MT,510080,167075.451,16488.25
2019,MT,510100,69007.488,22260.48
2019,MT,510120,21087.329,22553.29
2019,MT,510125,472556.661,28091.59
2019,MT,510130,177352.587,18460.77
2019,MT,510140,940222.801,42060.61
2019,MT,510160,92669.205,10820.79
2019,MT,510170,1293545.805,36994.39
2019,MT,510180,2114456.69,34656.41
2019,MT,510185,319587.143,48569.47
2019,MT,510190,948733.718,48171.3
2019,MT,510250,1912039.465,20259.81
2019,MT,510260,295714.195,18505.27
2019,MT,510263,3403076.353,96240.85
2019,MT,510267,2367716.279,53761.64
2019,MT,510268,1335662.45,193827.09
2019,MT,510269,128846.826,27165.68
2019,MT,510270,1283629.066,59485.1
2019,MT,510279,179931.386,17460.59
2019,MT,510285,134976.439,15462.99
2019,MT,510300,717206.995,36310.6
2019,MT,510305,451071.287,37128.26
2019,MT,510310,165840.038,29094.74
2019,MT,510320,902384.277,26986.79
2019,MT,510325,559129.211,14491.97
2019,MT,510330,734178.563,35359.95
2019,MT,510335,883662.777,28566.99
2019,MT,510336,98046.334,24280.91
2019,MT,510337,226904.874,11488.85
2019,MT,510340,24615162.975,40184.94
2019,MT,510343,121497.398,23279.82
2019,MT,510345,558318.779,59006.42
2019,MT,510350,2451236.65,111212.59
2019,MT,510360,320231.654,39157.7
2019,MT,510370,522507.142,36817.02
2019,MT,510380,59448.656,17014.5
2019,MT,510385,539769.437,70576.55
2019,MT,510390,227531.025,41070.58
2019,MT,510395,80581.476,26629.7
2019,MT,510410,880822.906,24593
2019,MT,510420,419304.983,27693.35
2019,MT,510450,73524.684,26716.82
2019,MT,510452,734445.428,95793.06
2019,MT,510454,286973.376,42596.61
2019,MT,510455,188605.825,49607
2019,MT,510460,1292899.013,96882.65
2019,MT,510480,964778.291,34734.24
2019,MT,510490,181284.738,21558.42
2019,MT,510500,292609.831,33277.59
2019,MT,510510,878531.623,25119.56
2019,MT,510515,1090851.606,26608.08
2019,MT,510517,212902.329,13419.62
2019,MT,510520,317382.936,28284.73
2019,MT,510523,256054.389,41832.12
2019,MT,510525,4470107.312,68210.51
2019,MT,510530,31002.662,14926.65
2019,MT,510550,337238.367,20910.12
2019,MT,510558,336520.764,32052.65
2019,MT,510560,1007001.643,60787.25
2019,MT,510562,784146.76,28268.75
2019,MT,510590,614303.362,40056.3
2019,MT,510600,145160.74,24237.89
2019,MT,510610,300885.128,22766.73
2019,MT,510615,224200.084,14665.1
2019,MT,510617,77138.217,20041.11
2019,MT,510618,199783.075,30087.81
2019,MT,510619,166417.61,44759.98
2019,MT,510620,77525.252,20246.87
2019,MT,510621,491319.913,38423.39
2019,MT,510622,3160477.046,69647.78
2019,MT,510623,688307.573,33905.11
2019,MT,510624,1297573.519,108293.57
2019,MT,510625,658290.266,30798.65
2019,MT,510626,224052.576,24411.92
2019,MT,510627,59154.997,14773.98
2019,MT,510628,350808.046,69138.36
2019,MT,510629,757363.326,67471.12
2019,MT,510630,1067825.17,47326.38
2019,MT,510631,41407.318,15684.59
2019,MT,510637,840482.09,47684.22
2019,MT,510642,609045.452,17413.24
2019,MT,510645,88849.415,33376.94
2019,MT,510650,565203.076,17209.24
2019,MT,510665,79886.606,11903.83
2019,MT,510670,24669.113,15652.99
2019,MT,510675,1535828.856,33802.03
2019,MT,510677,253173.563,20226.38
2019,MT,510680,511316.964,94513.3
2019,MT,510682,218698.404,18199.08
2019,MT,510685,55182.072,18623.72
2019,MT,510700,532144.911,32809.97
2019,MT,510704,3922519.33,63247.06
2019,MT,510706,1553732.377,88891.38
2019,MT,510710,377995.514,19993.42
2019,MT,510715,38501.386,14092.75
2019,MT,510718,355891.372,34870.8
2019,MT,510719,89358.07,37155.12
2019,MT,510720,91846.808,17813.58
2019,MT,510724,408672.581,90314.38
2019,MT,510726,82618.601,26261.48
2019,MT,510729,45550.641,11211.09
2019,MT,510730,797208.229,38579.57
2019,MT,510735,315288.566,56351.84
2019,MT,510740,65720.6,13903.24
2019,MT,510757,68537.565,17130.11
2019,MT,510760,11355238.844,48841.63
2019,MT,510770,306078.574,17846.11
2019,MT,510774,125088.396,48786.43
2019,MT,510775,59480.68,17676.28
2019,MT,510776,515850.162,150437.49
2019,MT,510777,150327.491,17958.13
2019,MT,510779,390897.912,75550.43
2019,MT,510780,429900.28,25854
2019,MT,510785,718188.841,61341.72
2019,MT,510787,2590390.903,100088.52
2019,MT,510788,38980.052,23624.27
2019,MT,510790,6605143.332,46191.11
2019,MT,510792,6239123.321,69083.34
2019,MT,510794,478024.428,50376.69
2019,MT,510795,3426315.816,33024.73
2019,MT,510800,876374.937,63945.64
2019,MT,510805,285151.99,29497.46
2019,MT,510810,149522.076,39296.21
2019,MT,510820,109741.691,30407.78
2019,MT,510830,184450.432,52326.36
2019,MT,510835,56517.085,18073.9
2019,MT,510840,8542481.112,29976.67
2019,MT,510850,511175.357,45200.76
2019,MT,510860,528135.315,20284.03
2019,MT,510880,95641.167,21164.23
2019,MT,510885,242898.237,74099.52
2019,MT,510890,507471.402,58728.32
2019,MT,510895,201774.092,21984.54
2019,GO,520005,189268.919,21574.02
2019,GO,520010,349499.405,17438.35
2019,GO,520013,670449.839,29976.3
2019,GO,520015,38037.941,15118.42
2019,GO,520017,265119.487,46228.33
2019,GO,520020,47452.191,25649.83
2019,GO,520025,2023191.939,9523.59
2019,GO,520030,1028360.897,37188.04
2019,GO,520050,47485.486,23802.25
2019,GO,520055,943152.409,147045.9
2019,GO,520060,220554.566,28928.98
2019,GO,520080,140042.585,16171.2
2019,GO,520082,69854.697,18324.95
2019,GO,520085,76491.037,12516.94
2019,GO,520090,67634.691,21636.18
2019,GO,520110,14095646.802,36430.11
2019,GO,520120,18921.857,16468.11
2019,GO,520130,412971.78,18900.31
2019,GO,520140,13750609.739,23782.62
2019,GO,520145,84998.095,34356.55
2019,GO,520150,316351.536,75357.68
2019,GO,520160,58683.121,16661.87
2019,GO,520170,243388.936,12098.07
2019,GO,520180,133666.866,12967.29
2019,GO,520215,127966.796,16469.34
2019,GO,520235,131762.056,50444.89
2019,GO,520250,202037.273,20459.47
2019,GO,520260,67550.036,21650.65
2019,GO,520280,50448.736,20872.46
2019,GO,520310,82037.585,15966.83
2019,GO,520320,1095112.898,98066.88
2019,GO,520330,1129705.602,37688.26
2019,GO,520340,187131.256,21166.3
2019,GO,520350,837617.769,33217.71
2019,GO,520355,103893.192,10704.02
2019,GO,520357,99572.971,22604.53
2019,GO,520360,67505.207,18229.87
2019,GO,520380,127242.944,22018.16
2019,GO,520390,321306.132,33968.3
2019,GO,520393,47829.553,19224.1
2019,GO,520396,77577.967,23565.6
2019,GO,520400,258179.364,32300.68
2019,GO,520410,289887.91,23220.76
2019,GO,520420,30523.671,22593.39
2019,GO,520425,823278.056,102055.05
2019,GO,520430,816500.556,51002.6
2019,GO,520440,498419.295,26353.26
2019,GO,520450,2742761.847,30086.68
2019,GO,520455,75013.58,19719.66
2019,GO,520460,60107.311,16558.49
2019,GO,520465,67811.003,18629.4
2019,GO,520470,262138.829,20761.83
2019,GO,520480,423438.285,55796.32
2019,GO,520485,121960.964,15658.1
2019,GO,520490,293913.903,14779.2
2019,GO,520495,49706.642,23216.55
2019,GO,520500,361139.763,35820.25
2019,GO,520505,103881.27,30242
2019,GO,520510,6867081.919,63103.22
2019,GO,520520,73322.396,14462.01
2019,GO,520530,292123.109,30087.87
2019,GO,520540,648462.246,29221.86
2019,GO,520545,297577.302,34577.89
2019,GO,520547,1365276.462,134285.09
2019,GO,520549,810428.364,11354.35
2019,GO,520551,343302.767,16961.6
2019,GO,520552,50455.97,14918.97
2019,GO,520570,55813.317,23985.1
2019,GO,520580,205008.931,18452.65
2019,GO,520590,599329.582,61640.4
2019,GO,520620,2544021.676,43121.2
2019,GO,520630,82588.709,27845.15
2019,GO,520640,599799.069,35388.46
2019,GO,520650,75465.445,21648.15
2019,GO,520660,66550.896,23318.46
2019,GO,520670,38691.701,11685.81
2019,GO,520680,42591.068,14496.62
2019,GO,520690,430654.92,205661.38
2019,GO,520710,60650.763,24416.57
2019,GO,520725,237435.095,32427.63
2019,GO,520735,279189.381,75476.99
2019,GO,520740,637296.046,51511.16
2019,GO,520750,57071.64,17426.45
2019,GO,520753,118577.145,17893.04
2019,GO,520760,110903.426,19674.19
2019,GO,520780,200223.346,15063.45
2019,GO,520790,172431.925,10414.44
2019,GO,520800,2464662.785,20265.78
2019,GO,520810,93801.442,22081.32
2019,GO,520815,170938.526,44771.75
2019,GO,520830,71618.305,14908.06
2019,GO,520840,236745.248,21079.62
2019,GO,520850,140971.276,25173.44
2019,GO,520860,1553454.688,22165.61
2019,GO,520870,52978066.558,34943.35
2019,GO,520880,895800.688,20226.26
2019,GO,520890,535065.358,23628.41
2019,GO,520910,1592303.41,46701.96
2019,GO,520915,171715.269,29114.15
2019,GO,520920,256846.793,18076.35
2019,GO,520929,37123.245,18598.82
2019,GO,520940,66315.378,17034.52
2019,GO,520945,48312.312,26929.94
2019,GO,520960,59109.735,15872.65
2019,GO,520970,1007133.335,46398.85
2019,GO,520980,64104.817,17986.76
2019,GO,520990,179081.584,12840.15
2019,GO,520993,192023.968,31001.61
2019,GO,520995,412673.974,26434.82
2019,GO,521000,1167794.088,22089.7
2019,GO,521010,1378324.514,51077.43
2019,GO,521015,57080.649,19730.61
2019,GO,521020,713394.747,22625.19
2019,GO,521030,51244.116,18301.47
2019,GO,521040,1321488.717,30803.93
2019,GO,521056,83491.574,17855.34
2019,GO,521060,82582.353,15769.02
2019,GO,521080,105489.558,23240.7
2019,GO,521090,379226.75,16501.75
2019,GO,521100,156254.685,31269.7
2019,GO,521120,478250.4,18559.86
2019,GO,521130,240036.618,33440.6
2019,GO,521140,165758.897,18545.41
2019,GO,521150,4217063.034,40261.43
2019,GO,521160,96588.24,40754.53
2019,GO,521170,271264.174,44851.88
2019,GO,521180,801124.921,15860.41
2019,GO,521190,5434892.372,53873.76
2019,GO,521200,54620.767,18972.13
2019,GO,521205,32471.53,13040.78
2019,GO,521210,210917.017,28552.46
2019,GO,521220,529115.411,28634.89
2019,GO,521225,39588.462,24929.76
2019,GO,521230,263417.197,34447.13
2019,GO,521250,4088683.209,19628.91
2019,GO,521260,59517.395,25134.03
2019,GO,521270,87658.585,9869.24
2019,GO,521280,222489.337,23412.54
2019,GO,521290,46075.948,20606.42
2019,GO,521295,107175.123,24632.3
2019,GO,521300,211770.987,15040.55
2019,GO,521305,108446.923,41758.54
2019,GO,521308,906282.611,31175.87
2019,GO,521310,2429229.844,36365.17
2019,GO,521340,37748.597,24688.42
2019,GO,521350,91204.375,10597.77
2019,GO,521370,351278.098,43609.94
2019,GO,521375,848594.902,63346.89
2019,GO,521377,70975.485,15846.28
2019,GO,521380,1414449.412,30658.26
2019,GO,521385,45712.611,20334.79
2019,GO,521390,96911.883,22590.18
2019,GO,521400,744567.325,47548.84
2019,GO,521405,104914.746,21468.13
2019,GO,521410,65049.322,17217.93
2019,GO,521440,205024.171,22426.62
2019,GO,521450,851775.394,28535.19
2019,GO,521460,1170075.422,25223.67
2019,GO,521470,39449.664,16772.82
2019,GO,521480,50685.579,22934.65
2019,GO,521483,381803.469,29668.46
2019,GO,521486,125617.009,15386.7
2019,GO,521487,45529.609,15544.42
2019,GO,521490,48151.204,14752.21
2019,GO,521500,152628.881,15490.6
2019,GO,521520,65323.71,22424.89
2019,GO,521523,1011421.127,8740.92
2019,GO,521525,105949.23,23570.46
2019,GO,521530,560350.126,35885.37
2019,GO,521540,135609.367,36075.92
2019,GO,521550,748231.896,112229.17
2019,GO,521560,624675.514,18462.41
2019,GO,521565,100974.001,29149.54
2019,GO,521570,1161319.276,40242.54
2019,GO,521580,39977.38,16790.16
2019,GO,521590,144175.036,40216.19
2019,GO,521600,81451.09,31147.64
2019,GO,521630,198992.736,19786.49
2019,GO,521640,949681.897,86429
2019,GO,521645,415147.573,132677.4
2019,GO,521680,161922.354,15749.67
2019,GO,521690,153508.019,68134.94
2019,GO,521710,829623.027,33829.03
2019,GO,521720,409321.233,39414.66
2019,GO,521730,524097.05,21041.31
2019,GO,521740,1002417.529,31865.27
2019,GO,521760,1204596.103,13396.61
2019,GO,521770,507631.106,28488.19
2019,GO,521800,934167.327,20579.09
2019,GO,521805,179606.904,46278.51
2019,GO,521810,217123.184,54131.93
2019,GO,521830,582549.889,15787.26
2019,GO,521839,57937.222,17976.18
2019,GO,521850,1753065.676,35015.79
2019,GO,521860,251619.869,23046.33
2019,GO,521870,80651.91,16798.98
2019,GO,521878,358514.391,79793.99
2019,GO,521880,10177630.983,43190.16
2019,GO,521890,465288.109,23402.48
2019,GO,521900,174059.176,22791.56
2019,GO,521910,106049.646,16166.1
2019,GO,521920,137842.242,48281
2019,GO,521925,172457.311,31591.37
2019,GO,521930,1129184.926,29217.16
2019,GO,521935,84538.564,22194.42
2019,GO,521940,157965.151,18040.79
2019,GO,521945,98141.639,29357.36
2019,GO,521950,46342.619,19983.88
2019,GO,521960,64260.842,19153.75
2019,GO,521970,146611.71,16767.12
2019,GO,521971,225622.133,46799.86
2019,GO,521973,138544.407,22050.68
2019,GO,521975,753402.615,10079.77
2019,GO,521980,176868.137,13658.83
2019,GO,521990,103617.499,16541.75
2019,GO,522000,401935.114,29252.92
2019,GO,522005,51360.417,37190.74
2019,GO,522010,1395418.304,41263.81
2019,GO,522015,137417.115,26595.15
2019,GO,522020,505468.285,22983.14
2019,GO,522026,158677.072,39111.92
2019,GO,522028,41578.31,20421.57
2019,GO,522040,1196794.822,57970.2
2019,GO,522045,3675793.798,31860.64
2019,GO,522050,424569.161,49692.08
2019,GO,522060,757951.45,36624.86
2019,GO,522068,121376.858,17703.74
2019,GO,522070,54712.929,18304.76
2019,GO,522100,76164.488,21582.46
2019,GO,522108,35189.634,10176.3
2019,GO,522119,187088.374,23261.02
2019,GO,522130,54484.962,19232.25
2019,GO,522140,2244590.091,17590.97
2019,GO,522145,52226.601,14921.89
2019,GO,522150,97935.937,21299.68
2019,GO,522155,329951.793,62479.04
2019,GO,522157,49125.616,17212.9
2019,GO,522160,939158.158,23170.78
2019,GO,522170,283240.66,20460.93
2019,GO,522180,96746.801,31493.1
2019,GO,522185,2731136.504,16211.6
2019,GO,522190,68405.176,17874.36
2019,GO,522200,489264.94,35292.86
2019,GO,522205,326518.603,37346.29
2019,GO,522220,112208.621,18183.22
2019,GO,522230,207994.386,35731.73
2019,DF,530010,273613711.477,90742.75
2020,RO,110001,570241.611,25089.83
2020,RO,110002,2817330.867,25723.65
2020,RO,110003,167152.835,32219.13
2020,RO,110004,2518845.003,29325.38
2020,RO,110005,600630.348,37066.8
2020,RO,110006,366921.937,23605.37
2020,RO,110007,268353.052,37168.01
2020,RO,110008,261943.832,13934.66
2020,RO,110009,666320.595,20379.89
2020,RO,110010,984613.614,21149.02
2020,RO,110011,1665151.493,32257.87
2020,RO,110012,4057175.963,31206.89
2020,RO,110013,700187.507,17133.32
2020,RO,110014,403372.707,19687.28
2020,RO,110015,885131.799,24767.94
2020,RO,110018,1361159.698,36906.8
2020,RO,110020,19446740.464,36055.62
2020,RO,110025,464089.762,24990.03
2020,RO,110026,133556.706,35109.54
2020,RO,110028,1403498.907,25330.71
2020,RO,110029,156764.553,25219.52
2020,RO,110030,3152560.006,30843.65
2020,RO,110032,730643.351,31661.11
2020,RO,110033,601842.809,19171.85
2020,RO,110034,289496.758,20522.95
2020,RO,110037,324518.745,24482.74
2020,RO,110040,396387.407,18143.79
2020,RO,110045,781528.494,19365.86
2020,RO,110050,185087.811,22222.09
2020,RO,110060,169145.968,26981.33
2020,RO,110070,331894.189,23264.7
2020,RO,110080,562988.914,20556.04
2020,RO,110090,80395.044,26914.98
2020,RO,110092,374749.579,32666.46
2020,RO,110094,431816.291,16492.24
2020,RO,110100,200565.088,26939.57
2020,RO,110110,192749.642,18113.87
2020,RO,110120,224912.362,23528.86
2020,RO,110130,231661.52,21414.45
2020,RO,110140,340930.704,21298.85
2020,RO,110143,128791.051,18678.91
2020,RO,110145,120814.637,19492.52
2020,RO,110146,148822.801,69284.36
2020,RO,110147,66464.618,23942.59
2020,RO,110148,102279.134,20189.33
2020,RO,110149,397745.222,19232.4
2020,RO,110150,250585.587,21144.68
2020,RO,110155,97349.419,22997.74
2020,RO,110160,213106.155,20500.83
2020,RO,110170,227774.986,20207.15
2020,RO,110175,180701.603,15883.06
2020,RO,110180,161248.307,24226.01
2020,AC,120001,291581.697,18823.87
2020,AC,120005,96315.273,12784.08
2020,AC,120010,488071.536,18278.46
2020,AC,120013,179175.423,17195.34
2020,AC,120017,144676.711,12048.36
2020,AC,120020,1793428.181,20134.59
2020,AC,120025,433585.102,23191.33
2020,AC,120030,386502.253,11079.64
2020,AC,120032,82866.874,9780.11
2020,AC,120033,215661.577,11167.81
2020,AC,120034,138414.339,14446.75
2020,AC,120035,209775.133,10869.74
2020,AC,120038,267419.676,13401.14
2020,AC,120039,129394.258,10570.56
2020,AC,120040,9362488.147,22646.54
2020,AC,120042,202059.121,10441.79
2020,AC,120043,83423.701,12419.79
2020,AC,120045,349736.481,15051.49
2020,AC,120050,575263.796,12368.34
2020,AC,120060,511369.144,11850.69
2020,AC,120070,292280.994,14915.34
2020,AC,120080,242881.42,12902.75
2020,AM,130002,194561.013,11995.13
2020,AM,130006,101934.408,8685.62
2020,AM,130008,129933.371,9310.22
2020,AM,130010,215118.863,10016.24
2020,AM,130014,271929.512,12161.97
2020,AM,130020,172713.048,8467.16
2020,AM,130030,446598.872,11084.61
2020,AM,130040,208482.229,7543.32
2020,AM,130050,313547.428,9652.66
2020,AM,130060,349346.722,7951.44
2020,AM,130063,182502.53,9082.89
2020,AM,130068,161504.675,8229.12
2020,AM,130070,475574.66,13731.04
2020,AM,130080,361457.212,8658.07
2020,AM,130083,170630.035,12845.75
2020,AM,130090,133365.608,8437.12
2020,AM,130100,358945.436,12591.04
2020,AM,130110,363329.689,9474.54
2020,AM,130115,374100.577,12128.01
2020,AM,130120,1923264.781,22386.97
2020,AM,130130,498996.095,17107.66
2020,AM,130140,502983.985,14089.19
2020,AM,130150,178128.326,8734.78
2020,AM,130160,197036.395,11586.97
2020,AM,130165,147398.339,8702.74
2020,AM,130170,780339.406,13898.89
2020,AM,130180,193669.481,6363.17
2020,AM,130185,727697.295,14847.63
2020,AM,130190,2273503.652,22137.11
2020,AM,130195,107486.636,13755.65
2020,AM,130200,134332.609,14553.91
2020,AM,130210,63113.819,28038.12
2020,AM,130220,122251.021,8092.88
2020,AM,130230,252816.797,18206.6
2020,AM,130240,556266.762,11865.25
2020,AM,130250,1432216.935,14539.98
2020,AM,130255,274498.976,8305.82
2020,AM,130260,91773536.185,41347.25
2020,AM,130270,621102.28,10976.84
2020,AM,130280,148824.409,8149.85
2020,AM,130290,565974.793,8701.95
2020,AM,130300,185693.578,8659.87
2020,AM,130310,293887.376,7728.59
2020,AM,130320,172050.683,8633.62
2020,AM,130330,219411.589,8424
2020,AM,130340,1320369.288,11445.34
2020,AM,130350,175059.043,8967.27
2020,AM,130353,832242.802,22376.33
2020,AM,130356,374196.295,10971.57
2020,AM,130360,157255.848,6079.87
2020,AM,130370,208637.255,9821.46
2020,AM,130380,376603.116,8133.45
2020,AM,130390,302084.695,7538.36
2020,AM,130395,127894.564,8911.27
2020,AM,130400,133792.853,14495.43
2020,AM,130406,652925.739,9718.76
2020,AM,130410,218671.724,12851.7
2020,AM,130420,941045.63,15803.41
2020,AM,130423,158633.045,8394.62
2020,AM,130426,205138.194,14984.53
2020,AM,130430,306779.202,19019.17
2020,AM,130440,195752.003,8299.85
2020,RR,140002,198106.9,15025.17
2020,RR,140005,409619.39,26633.25
2020,RR,140010,11828925.841,28187.46
2020,RR,140015,416439.876,33163.96
2020,RR,140017,325083.928,17292.62
2020,RR,140020,410235.968,18410.27
2020,RR,140023,227485.423,21909.41
2020,RR,140028,182150.621,14813.81
2020,RR,140030,348377.15,19171.1
2020,RR,140040,194764.336,16889.03
2020,RR,140045,290184.392,15343.12
2020,RR,140047,636429.155,20675.37
2020,RR,140050,262115.014,31398.54
2020,RR,140060,165075.317,20354.54
2020,RR,140070,129282.385,11982.8
2020,PA,150010,1659692.605,10433.07
2020,PA,150013,95862.819,12805.61
2020,PA,150020,881811.757,15840.27
2020,PA,150030,438581.584,11084.53
2020,PA,150034,531634.67,19251.66
2020,PA,150040,692396.931,12127.74
2020,PA,150050,627559.578,18416.47
2020,PA,150060,2559967.717,22074.59
2020,PA,150070,228956.187,7712.08
2020,PA,150080,8117175.416,15156.79
2020,PA,150085,522861.32,18277.39
2020,PA,150090,366358.402,7883.59
2020,PA,150095,267914.665,8432.15
2020,PA,150100,138887.189,8466.67
2020,PA,150110,233042.263,7439.5
2020,PA,150120,616015.89,12712.1
2020,PA,150125,100723.151,30877.73
2020,PA,150130,7433645.296,58520.2
2020,PA,150140,30798555.87,20537.29
2020,PA,150145,186768.973,10469.7
2020,PA,150150,1677587.468,26307.67
2020,PA,150157,208137.906,12159.01
2020,PA,150160,189753.231,11479.32
2020,PA,150170,1379842.809,10703.59
2020,PA,150172,322791.012,21543.82
2020,PA,150175,88712.201,12040.2
2020,PA,150178,688973.878,10232.49
2020,PA,150180,849149.985,8204.59
2020,PA,150190,488650.025,16605.5
2020,PA,150195,215937.346,6239.34
2020,PA,150200,230594.559,9582.55
2020,PA,150210,1334181.033,9573.35
2020,PA,150215,22503439.152,590594.94
2020,PA,150220,1230988.536,17729.67
2020,PA,150230,705899.859,12970.14
2020,PA,150240,4300301.24,21157.59
2020,PA,150250,218466.551,9122.54
2020,PA,150260,93143.566,7678.14
2020,PA,150270,622866.887,12978.83
2020,PA,150275,322761.938,9554.54
2020,PA,150276,408488.844,29684.53
2020,PA,150277,644776.581,36130.03
2020,PA,150280,267226.118,7636.34
2020,PA,150285,140327.531,9620.04
2020,PA,150290,330620.807,8146.58
2020,PA,150293,783666.68,12959.81
2020,PA,150295,521577.87,15367.64
2020,PA,150300,63591.2,8994.51
2020,PA,150304,414579.707,20198.77
2020,PA,150307,256719.2,9831.84
2020,PA,150309,372710.721,9072.58
2020,PA,150310,294869.947,8735.59
2020,PA,150320,379664.097,9729.24
2020,PA,150330,628526.344,9970.91
2020,PA,150340,155876.573,13141.94
2020,PA,150345,607746.26,9260.9
2020,PA,150350,249343.806,7649.76
2020,PA,150360,2629482.537,25933.06
2020,PA,150370,659095.836,12353.03
2020,PA,150375,575748.186,75856.15
2020,PA,150380,530795.107,8869.94
2020,PA,150390,1366882.075,23183.21
2020,PA,150400,484930.657,16560.71
2020,PA,150405,324787.434,10742.1
2020,PA,150410,93254.846,10877.74
2020,PA,150420,12928282.587,45595.65
2020,PA,150430,255646.753,8661.29
2020,PA,150440,247826.229,8710.94
2020,PA,150442,2088809.476,15624.86
2020,PA,150445,877101.036,27430.84
2020,PA,150450,196393.91,7041.73
2020,PA,150460,496710.92,15753.6
2020,PA,150470,1267327.396,15235.6
2020,PA,150475,194352.28,12008.91
2020,PA,150480,711141.519,12226.91
2020,PA,150490,322367.48,7880.69
2020,PA,150495,257782.543,12021.2
2020,PA,150497,169369.515,10049.22
2020,PA,150500,143837.641,9276.26
2020,PA,150503,828234.329,32144.47
2020,PA,150506,941684.969,12195.78
2020,PA,150510,897960.345,17167.44
2020,PA,150520,441907.395,13452.28
2020,PA,150530,2498984.935,33762.77
2020,PA,150540,203579.164,11334.51
2020,PA,150543,776093.296,23281.63
2020,PA,150548,724417.358,14962.97
2020,PA,150549,82695.521,10906.82
2020,PA,150550,3777041.361,32986.4
2020,PA,150553,38012249.847,177979.97
2020,PA,150555,97550.968,18031.6
2020,PA,150560,65782.574,8140.4
2020,PA,150563,274930.214,21182.7
2020,PA,150565,309327.876,9770.61
2020,PA,150570,247223.745,7836.18
2020,PA,150580,881126.316,13998.35
2020,PA,150590,348933.46,8347.49
2020,PA,150600,342839.424,11486.95
2020,PA,150610,295838.206,27248.61
2020,PA,150611,111329.934,8125.09
2020,PA,150613,2030687.232,23733.24
2020,PA,150616,572061.518,31430.22
2020,PA,150618,629543.783,11922.5
2020,PA,150619,416215.206,8081.85
2020,PA,150620,568032.842,13880.87
2020,PA,150630,193632.409,8042.88
2020,PA,150635,218843.682,10202.98
2020,PA,150640,81655.641,7916.97
