cod_ibge,municipio,ano,populacao
410180,Araucaria,2020,149339
410180,Araucaria,2021,151943
410185,Ariranha Do Ivai,2010,2470
410185,Ariranha Do Ivai,2011,2448
410185,Ariranha Do Ivai,2012,2440
410185,Ariranha Do Ivai,2013,2422
410185,Ariranha Do Ivai,2014,2417
410185,Ariranha Do Ivai,2015,2415
410185,Ariranha Do Ivai,2016,2420
410185,Ariranha Do Ivai,2017,2412
410185,Ariranha Do Ivai,2018,2396
410185,Ariranha Do Ivai,2019,2402
410185,Ariranha Do Ivai,2020,2396
410185,Ariranha Do Ivai,2021,2391
410190,Assai,2010,16629
410190,Assai,2011,16421
410190,Assai,2012,16226
410190,Assai,2013,16011
410190,Assai,2014,15804
410190,Assai,2015,15591
410190,Assai,2016,15373
410190,Assai,2017,15161
410190,Assai,2018,14943
410190,Assai,2019,14741
410190,Assai,2020,14544
410190,Assai,2021,14311
410200,Assis Chateaubriand,2010,33855
410200,Assis Chateaubriand,2011,33965
410200,Assis Chateaubriand,2012,34187
410200,Assis Chateaubriand,2013,34492
410200,Assis Chateaubriand,2014,34813
410200,Assis Chateaubriand,2015,35153
410200,Assis Chateaubriand,2016,35478
410200,Assis Chateaubriand,2017,35807
410200,Assis Chateaubriand,2018,36179
410200,Assis Chateaubriand,2019,36577
410200,Assis Chateaubriand,2020,36989
410200,Assis Chateaubriand,2021,37304
410210,Astorga,2010,25085
410210,Astorga,2011,25136
410210,Astorga,2012,25194
410210,Astorga,2013,25283
410210,Astorga,2014,25377
410210,Astorga,2015,25483
410210,Astorga,2016,25571
410210,Astorga,2017,25670
410210,Astorga,2018,25769
410210,Astorga,2019,25881
410210,Astorga,2020,26001
410210,Astorga,2021,26059
410220,Atalaia,2010,3982
410220,Atalaia,2011,3973
410220,Atalaia,2012,3968
410220,Atalaia,2013,3969
410220,Atalaia,2014,3972
410220,Atalaia,2015,3984
410220,Atalaia,2016,3997
410220,Atalaia,2017,4003
410220,Atalaia,2018,4009
410220,Atalaia,2019,4032
410220,Atalaia,2020,4058
410220,Atalaia,2021,4064
410230,Balsa Nova,2010,11471
410230,Balsa Nova,2011,11611
410230,Balsa Nova,2012,11769
410230,Balsa Nova,2013,11946
410230,Balsa Nova,2014,12141
410230,Balsa Nova,2015,12338
410230,Balsa Nova,2016,12530
410230,Balsa Nova,2017,12730
410230,Balsa Nova,2018,12910
410230,Balsa Nova,2019,13100
410230,Balsa Nova,2020,13289
410230,Balsa Nova,2021,13447
410240,Bandeirantes,2010,33066
410240,Bandeirantes,2011,32908
410240,Bandeirantes,2012,32801
410240,Bandeirantes,2013,32729
410240,Bandeirantes,2014,32670
410240,Bandeirantes,2015,32618
410240,Bandeirantes,2016,32554
410240,Bandeirantes,2017,32491
410240,Bandeirantes,2018,32435
410240,Bandeirantes,2019,32404
410240,Bandeirantes,2020,32362
410240,Bandeirantes,2021,32245
410250,Barbosa Ferraz,2010,12857
410250,Barbosa Ferraz,2011,12690
410250,Barbosa Ferraz,2012,12524
410250,Barbosa Ferraz,2013,12361
410250,Barbosa Ferraz,2014,12195
410250,Barbosa Ferraz,2015,12033
410250,Barbosa Ferraz,2016,11876
410250,Barbosa Ferraz,2017,11714
410250,Barbosa Ferraz,2018,11565
410250,Barbosa Ferraz,2019,11433
410250,Barbosa Ferraz,2020,11306
410250,Barbosa Ferraz,2021,11150
410260,Barracao,2010,9870
410260,Barracao,2011,9863
410260,Barracao,2012,9856
410260,Barracao,2013,9857
410260,Barracao,2014,9855
410260,Barracao,2015,9859
410260,Barracao,2016,9859
410260,Barracao,2017,9869
410260,Barracao,2018,9862
410260,Barracao,2019,9889
410260,Barracao,2020,9914
410260,Barracao,2021,9926
410270,Barra Do Jacare,2010,2769
410270,Barra Do Jacare,2011,2766
410270,Barra Do Jacare,2012,2768
410270,Barra Do Jacare,2013,2767
410270,Barra Do Jacare,2014,2777
410270,Barra Do Jacare,2015,2788
410270,Barra Do Jacare,2016,2793
410270,Barra Do Jacare,2017,2807
410270,Barra Do Jacare,2018,2814
410270,Barra Do Jacare,2019,2832
410270,Barra Do Jacare,2020,2843
410270,Barra Do Jacare,2021,2850
410275,Bela Vista Da Caroba,2010,4025
410275,Bela Vista Da Caroba,2011,4004
410275,Bela Vista Da Caroba,2012,3998
410275,Bela Vista Da Caroba,2013,4007
410275,Bela Vista Da Caroba,2014,4014
410275,Bela Vista Da Caroba,2015,4032
410275,Bela Vista Da Caroba,2016,4043
410275,Bela Vista Da Caroba,2017,4048
410275,Bela Vista Da Caroba,2018,4052
410275,Bela Vista Da Caroba,2019,4073
410275,Bela Vista Da Caroba,2020,4090
410275,Bela Vista Da Caroba,2021,4096
410280,Bela Vista Do Paraiso,2010,15331
410280,Bela Vista Do Paraiso,2011,15280
410280,Bela Vista Do Paraiso,2012,15245
410280,Bela Vista Do Paraiso,2013,15221
410280,Bela Vista Do Paraiso,2014,15221
410280,Bela Vista Do Paraiso,2015,15208
410280,Bela Vista Do Paraiso,2016,15187
410280,Bela Vista Do Paraiso,2017,15169
410280,Bela Vista Do Paraiso,2018,15152
410280,Bela Vista Do Paraiso,2019,15170
410280,Bela Vista Do Paraiso,2020,15178
410280,Bela Vista Do Paraiso,2021,15144
410290,Bituruna,2010,16383
410290,Bituruna,2011,16339
410290,Bituruna,2012,16307
410290,Bituruna,2013,16270
410290,Bituruna,2014,16236
410290,Bituruna,2015,16193
410290,Bituruna,2016,16145
410290,Bituruna,2017,16098
410290,Bituruna,2018,16041
410290,Bituruna,2019,16014
410290,Bituruna,2020,15984
410290,Bituruna,2021,15915
410300,Boa Esperanca,2010,4636
410300,Boa Esperanca,2011,4618
410300,Boa Esperanca,2012,4602
410300,Boa Esperanca,2013,4603
410300,Boa Esperanca,2014,4604
410300,Boa Esperanca,2015,4597
410300,Boa Esperanca,2016,4601
410300,Boa Esperanca,2017,4608
410300,Boa Esperanca,2018,4610
410300,Boa Esperanca,2019,4618
410300,Boa Esperanca,2020,4628
410300,Boa Esperanca,2021,4628
410302,Boa Esperanca Do Iguacu,2010,2784
410302,Boa Esperanca Do Iguacu,2011,2761
410302,Boa Esperanca Do Iguacu,2012,2736
410302,Boa Esperanca Do Iguacu,2013,2708
410302,Boa Esperanca Do Iguacu,2014,2676
410302,Boa Esperanca Do Iguacu,2015,2662
410302,Boa Esperanca Do Iguacu,2016,2633
410302,Boa Esperanca Do Iguacu,2017,2609
410302,Boa Esperanca Do Iguacu,2018,2579
410302,Boa Esperanca Do Iguacu,2019,2547
410302,Boa Esperanca Do Iguacu,2020,2527
410302,Boa Esperanca Do Iguacu,2021,2502
410304,Boa Ventura De Sao Roque,2010,6365
410304,Boa Ventura De Sao Roque,2011,6344
410304,Boa Ventura De Sao Roque,2012,6324
410304,Boa Ventura De Sao Roque,2013,6320
410304,Boa Ventura De Sao Roque,2014,6318
410304,Boa Ventura De Sao Roque,2015,6311
410304,Boa Ventura De Sao Roque,2016,6312
410304,Boa Ventura De Sao Roque,2017,6308
410304,Boa Ventura De Sao Roque,2018,6303
410304,Boa Ventura De Sao Roque,2019,6303
410304,Boa Ventura De Sao Roque,2020,6305
410304,Boa Ventura De Sao Roque,2021,6283
410305,Boa Vista Da Aparecida,2010,8086
410305,Boa Vista Da Aparecida,2011,8055
410305,Boa Vista Da Aparecida,2012,8045
410305,Boa Vista Da Aparecida,2013,8048
410305,Boa Vista Da Aparecida,2014,8049
410305,Boa Vista Da Aparecida,2015,8061
410305,Boa Vista Da Aparecida,2016,8067
410305,Boa Vista Da Aparecida,2017,8061
410305,Boa Vista Da Aparecida,2018,8067
410305,Boa Vista Da Aparecida,2019,8073
410305,Boa Vista Da Aparecida,2020,8084
410305,Boa Vista Da Aparecida,2021,8081
410310,Bocaiuva Do Sul,2010,11094
410310,Bocaiuva Do Sul,2011,11277
410310,Bocaiuva Do Sul,2012,11470
410310,Bocaiuva Do Sul,2013,11669
410310,Bocaiuva Do Sul,2014,11881
410310,Bocaiuva Do Sul,2015,12107
410310,Bocaiuva Do Sul,2016,12309
410310,Bocaiuva Do Sul,2017,12515
410310,Bocaiuva Do Sul,2018,12713
410310,Bocaiuva Do Sul,2019,12913
410310,Bocaiuva Do Sul,2020,13119
410310,Bocaiuva Do Sul,2021,13306
410315,Bom Jesus Do Sul,2010,3867
410315,Bom Jesus Do Sul,2011,3858
410315,Bom Jesus Do Sul,2012,3861
410315,Bom Jesus Do Sul,2013,3866
410315,Bom Jesus Do Sul,2014,3883
410315,Bom Jesus Do Sul,2015,3907
410315,Bom Jesus Do Sul,2016,3919
410315,Bom Jesus Do Sul,2017,3943
410315,Bom Jesus Do Sul,2018,3961
410315,Bom Jesus Do Sul,2019,3990
410315,Bom Jesus Do Sul,2020,4019
410315,Bom Jesus Do Sul,2021,4025
410320,Bom Sucesso,2010,6648
410320,Bom Sucesso,2011,6644
410320,Bom Sucesso,2012,6648
410320,Bom Sucesso,2013,6640
410320,Bom Sucesso,2014,6644
410320,Bom Sucesso,2015,6650
410320,Bom Sucesso,2016,6658
410320,Bom Sucesso,2017,6657
410320,Bom Sucesso,2018,6671
410320,Bom Sucesso,2019,6679
410320,Bom Sucesso,2020,6692
410320,Bom Sucesso,2021,6695
410322,Bom Sucesso Do Sul,2010,3316
410322,Bom Sucesso Do Sul,2011,3317
410322,Bom Sucesso Do Sul,2012,3298
410322,Bom Sucesso Do Sul,2013,3287
410322,Bom Sucesso Do Sul,2014,3279
410322,Bom Sucesso Do Sul,2015,3263
410322,Bom Sucesso Do Sul,2016,3261
410322,Bom Sucesso Do Sul,2017,3248
410322,Bom Sucesso Do Sul,2018,3239
410322,Bom Sucesso Do Sul,2019,3240
410322,Bom Sucesso Do Sul,2020,3251
410322,Bom Sucesso Do Sul,2021,3236
410330,Borrazopolis,2010,8078
410330,Borrazopolis,2011,8014
410330,Borrazopolis,2012,7974
410330,Borrazopolis,2013,7944
410330,Borrazopolis,2014,7939
410330,Borrazopolis,2015,7934
410330,Borrazopolis,2016,7926
410330,Borrazopolis,2017,7912
410330,Borrazopolis,2018,7918
410330,Borrazopolis,2019,7919
410330,Borrazopolis,2020,7927
410330,Borrazopolis,2021,7916
410335,Braganey,2010,5786
410335,Braganey,2011,5718
410335,Braganey,2012,5650
410335,Braganey,2013,5571
410335,Braganey,2014,5508
410335,Braganey,2015,5419
410335,Braganey,2016,5341
410335,Braganey,2017,5266
410335,Braganey,2018,5197
410335,Braganey,2019,5121
410335,Braganey,2020,5063
410335,Braganey,2021,4981
410337,Brasilandia Do Sul,2010,3279
410337,Brasilandia Do Sul,2011,3276
410337,Brasilandia Do Sul,2012,3295
410337,Brasilandia Do Sul,2013,3321
410337,Brasilandia Do Sul,2014,3356
410337,Brasilandia Do Sul,2015,3400
410337,Brasilandia Do Sul,2016,3451
410337,Brasilandia Do Sul,2017,3496
410337,Brasilandia Do Sul,2018,3541
410337,Brasilandia Do Sul,2019,3598
410337,Brasilandia Do Sul,2020,3656
410337,Brasilandia Do Sul,2021,3697
410340,Cafeara,2010,2713
410340,Cafeara,2011,2710
410340,Cafeara,2012,2713
410340,Cafeara,2013,2703
410340,Cafeara,2014,2696
410340,Cafeara,2015,2688
410340,Cafeara,2016,2692
410340,Cafeara,2017,2681
410340,Cafeara,2018,2681
410340,Cafeara,2019,2682
410340,Cafeara,2020,2687
410340,Cafeara,2021,2675
410345,Cafelandia,2010,14712
410345,Cafelandia,2011,15016
410345,Cafelandia,2012,15343
410345,Cafelandia,2013,15685
410345,Cafelandia,2014,16038
410345,Cafelandia,2015,16413
410345,Cafelandia,2016,16786
410345,Cafelandia,2017,17155
410345,Cafelandia,2018,17542
410345,Cafelandia,2019,17951
410345,Cafelandia,2020,18362
410345,Cafelandia,2021,18742
410347,Cafezal Do Sul,2010,4370
410347,Cafezal Do Sul,2011,4357
410347,Cafezal Do Sul,2012,4355
410347,Cafezal Do Sul,2013,4368
410347,Cafezal Do Sul,2014,4388
410347,Cafezal Do Sul,2015,4405
410347,Cafezal Do Sul,2016,4418
410347,Cafezal Do Sul,2017,4434
410347,Cafezal Do Sul,2018,4456
410347,Cafezal Do Sul,2019,4483
410347,Cafezal Do Sul,2020,4510
410347,Cafezal Do Sul,2021,4531
410350,California,2010,8195
410350,California,2011,8227
410350,California,2012,8270
410350,California,2013,8319
410350,California,2014,8379
410350,California,2015,8443
410350,California,2016,8499
410350,California,2017,8549
410350,California,2018,8619
410350,California,2019,8699
410350,California,2020,8769
410350,California,2021,8820
410360,Cambara,2010,24207
410360,Cambara,2011,24163
410360,Cambara,2012,24104
410360,Cambara,2013,24048
410360,Cambara,2014,24003
410360,Cambara,2015,23955
410360,Cambara,2016,23893
410360,Cambara,2017,23840
410360,Cambara,2018,23801
410360,Cambara,2019,23784
410360,Cambara,2020,23768
410360,Cambara,2021,23705
410370,Cambe,2010,99269
410370,Cambe,2011,99968
410370,Cambe,2012,100807
410370,Cambe,2013,101738
410370,Cambe,2014,102737
410370,Cambe,2015,103743
410370,Cambe,2016,104699
410370,Cambe,2017,105614
410370,Cambe,2018,106536
410370,Cambe,2019,107493
410370,Cambe,2020,108426
410370,Cambe,2021,109113
410380,Cambira,2010,7369
410380,Cambira,2011,7466
410380,Cambira,2012,7586
410380,Cambira,2013,7751
410380,Cambira,2014,7945
410380,Cambira,2015,8151
410380,Cambira,2016,8349
410380,Cambira,2017,8550
410380,Cambira,2018,8761
410380,Cambira,2019,8983
410380,Cambira,2020,9204
410380,Cambira,2021,9414
410390,Campina Da Lagoa,2010,15726
410390,Campina Da Lagoa,2011,15674
410390,Campina Da Lagoa,2012,15676
410390,Campina Da Lagoa,2013,15701
410390,Campina Da Lagoa,2014,15739
410390,Campina Da Lagoa,2015,15787
410390,Campina Da Lagoa,2016,15817
410390,Campina Da Lagoa,2017,15854
410390,Campina Da Lagoa,2018,15892
410390,Campina Da Lagoa,2019,15943
410390,Campina Da Lagoa,2020,15988
410390,Campina Da Lagoa,2021,15991
410395,Campina Do Simao,2010,4141
410395,Campina Do Simao,2011,4127
410395,Campina Do Simao,2012,4114
410395,Campina Do Simao,2013,4099
410395,Campina Do Simao,2014,4095
410395,Campina Do Simao,2015,4089
410395,Campina Do Simao,2016,4075
410395,Campina Do Simao,2017,4059
410395,Campina Do Simao,2018,4049
410395,Campina Do Simao,2019,4040
410395,Campina Do Simao,2020,4039
410395,Campina Do Simao,2021,4013
410400,Campina Grande Do Sul,2010,39597
410400,Campina Grande Do Sul,2011,40202
410400,Campina Grande Do Sul,2012,40930
410400,Campina Grande Do Sul,2013,41737
410400,Campina Grande Do Sul,2014,42572
410400,Campina Grande Do Sul,2015,43420
410400,Campina Grande Do Sul,2016,44235
410400,Campina Grande Do Sul,2017,45039
410400,Campina Grande Do Sul,2018,45780
410400,Campina Grande Do Sul,2019,46537
410400,Campina Grande Do Sul,2020,47269
410400,Campina Grande Do Sul,2021,47937
410405,Campo Bonito,2010,4477
410405,Campo Bonito,2011,4419
410405,Campo Bonito,2012,4383
410405,Campo Bonito,2013,4350
410405,Campo Bonito,2014,4306
410405,Campo Bonito,2015,4276
410405,Campo Bonito,2016,4240
410405,Campo Bonito,2017,4211
410405,Campo Bonito,2018,4183
410405,Campo Bonito,2019,4154
410405,Campo Bonito,2020,4139
410405,Campo Bonito,2021,4102
410410,Campo Do Tenente,2010,7208
410410,Campo Do Tenente,2011,7249
410410,Campo Do Tenente,2012,7283
410410,Campo Do Tenente,2013,7323
410410,Campo Do Tenente,2014,7371
410410,Campo Do Tenente,2015,7406
410410,Campo Do Tenente,2016,7437
410410,Campo Do Tenente,2017,7472
410410,Campo Do Tenente,2018,7513
410410,Campo Do Tenente,2019,7551
410410,Campo Do Tenente,2020,7595
410410,Campo Do Tenente,2021,7611
410420,Campo Largo,2010,114332
410420,Campo Largo,2011,116198
410420,Campo Largo,2012,118217
410420,Campo Largo,2013,120326
410420,Campo Largo,2014,122539
410420,Campo Largo,2015,124772
410420,Campo Largo,2016,126958
410420,Campo Largo,2017,129065
410420,Campo Largo,2018,131149
410420,Campo Largo,2019,133256
410420,Campo Largo,2020,135341
410420,Campo Largo,2021,137175
410425,Campo Magro,2010,25094
410425,Campo Magro,2011,25527
410425,Campo Magro,2012,25997
410425,Campo Magro,2013,26486
410425,Campo Magro,2014,26994
410425,Campo Magro,2015,27519
410425,Campo Magro,2016,28014
410425,Campo Magro,2017,28504
410425,Campo Magro,2018,28953
410425,Campo Magro,2019,29421
410425,Campo Magro,2020,29879
410425,Campo Magro,2021,30297
410430,Campo Mourao,2010,89139
410430,Campo Mourao,2011,89876
410430,Campo Mourao,2012,90807
410430,Campo Mourao,2013,91876
410430,Campo Mourao,2014,92985
410430,Campo Mourao,2015,94098
410430,Campo Mourao,2016,95181
410430,Campo Mourao,2017,96242
410430,Campo Mourao,2018,97351
410430,Campo Mourao,2019,98525
410430,Campo Mourao,2020,99691
410430,Campo Mourao,2021,100639
410440,Candido De Abreu,2010,16986
410440,Candido De Abreu,2011,16827
410440,Candido De Abreu,2012,16708
410440,Candido De Abreu,2013,16603
410440,Candido De Abreu,2014,16499
410440,Candido De Abreu,2015,16396
410440,Candido De Abreu,2016,16281
410440,Candido De Abreu,2017,16161
410440,Candido De Abreu,2018,16033
410440,Candido De Abreu,2019,15922
410440,Candido De Abreu,2020,15809
410440,Candido De Abreu,2021,15676
410442,Candoi,2010,15192
410442,Candoi,2011,15190
410442,Candoi,2012,15195
410442,Candoi,2013,15201
410442,Candoi,2014,15214
410442,Candoi,2015,15225
410442,Candoi,2016,15228
410442,Candoi,2017,15234
410442,Candoi,2018,15229
410442,Candoi,2019,15249
410442,Candoi,2020,15262
410442,Candoi,2021,15248
410445,Cantagalo,2010,13074
410445,Cantagalo,2011,12968
410445,Cantagalo,2012,12835
410445,Cantagalo,2013,12667
410445,Cantagalo,2014,12491
410445,Cantagalo,2015,12318
410445,Cantagalo,2016,12149
410445,Cantagalo,2017,11974
410445,Cantagalo,2018,11803
410445,Cantagalo,2019,11627
410445,Cantagalo,2020,11458
410445,Cantagalo,2021,11285
410450,Capanema,2010,18801
410450,Capanema,2011,18868
410450,Capanema,2012,18993
410450,Capanema,2013,19146
410450,Capanema,2014,19313
410450,Capanema,2015,19485
410450,Capanema,2016,19657
410450,Capanema,2017,19825
410450,Capanema,2018,20015
410450,Capanema,2019,20233
410450,Capanema,2020,20440
410450,Capanema,2021,20602
410460,Capitao Leonidas Marques,2010,15214
410460,Capitao Leonidas Marques,2011,15179
410460,Capitao Leonidas Marques,2012,15146
410460,Capitao Leonidas Marques,2013,15115
410460,Capitao Leonidas Marques,2014,15094
410460,Capitao Leonidas Marques,2015,15058
410460,Capitao Leonidas Marques,2016,15038
410460,Capitao Leonidas Marques,2017,15011
410460,Capitao Leonidas Marques,2018,14996
410460,Capitao Leonidas Marques,2019,14979
410460,Capitao Leonidas Marques,2020,14973
410460,Capitao Leonidas Marques,2021,14940
410465,Carambei,2010,19335
410465,Carambei,2011,19689
410465,Carambei,2012,20043
410465,Carambei,2013,20416
410465,Carambei,2014,20802
410465,Carambei,2015,21202
410465,Carambei,2016,21588
410465,Carambei,2017,21959
410465,Carambei,2018,22308
410465,Carambei,2019,22650
410465,Carambei,2020,22992
410465,Carambei,2021,23301
410470,Carlopolis,2010,13964
410470,Carlopolis,2011,14074
410470,Carlopolis,2012,14271
410470,Carlopolis,2013,14496
410470,Carlopolis,2014,14783
410470,Carlopolis,2015,15066
410470,Carlopolis,2016,15346
410470,Carlopolis,2017,15641
410470,Carlopolis,2018,15936
410470,Carlopolis,2019,16263
410470,Carlopolis,2020,16592
410470,Carlopolis,2021,16873
410480,Cascavel,2010,291223
410480,Cascavel,2011,295495
410480,Cascavel,2012,300407
410480,Cascavel,2013,305708
410480,Cascavel,2014,311201
410480,Cascavel,2015,316761
410480,Cascavel,2016,322197
410480,Cascavel,2017,327543
410480,Cascavel,2018,332929
410480,Cascavel,2019,338511
410480,Cascavel,2020,344078
410480,Cascavel,2021,349041
410490,Castro,2010,68575
410490,Castro,2011,68980
410490,Castro,2012,69549
410490,Castro,2013,70152
410490,Castro,2014,70785
410490,Castro,2015,71425
410490,Castro,2016,72021
410490,Castro,2017,72545
410490,Castro,2018,73039
410490,Castro,2019,73530
410490,Castro,2020,74000
410490,Castro,2021,74331
410500,Catanduvas,2010,10380
410500,Catanduvas,2011,10386
410500,Catanduvas,2012,10394
410500,Catanduvas,2013,10422
410500,Catanduvas,2014,10448
410500,Catanduvas,2015,10483
410500,Catanduvas,2016,10505
410500,Catanduvas,2017,10531
410500,Catanduvas,2018,10546
410500,Catanduvas,2019,10578
410500,Catanduvas,2020,10617
410500,Catanduvas,2021,10619
410510,Centenario Do Sul,2010,11389
410510,Centenario Do Sul,2011,11311
410510,Centenario Do Sul,2012,11253
410510,Centenario Do Sul,2013,11209
410510,Centenario Do Sul,2014,11175
410510,Centenario Do Sul,2015,11153
410510,Centenario Do Sul,2016,11118
410510,Centenario Do Sul,2017,11086
410510,Centenario Do Sul,2018,11072
410510,Centenario Do Sul,2019,11068
410510,Centenario Do Sul,2020,11069
410510,Centenario Do Sul,2021,11048
410520,Cerro Azul,2010,17184
410520,Cerro Azul,2011,17130
410520,Cerro Azul,2012,17093
410520,Cerro Azul,2013,17038
410520,Cerro Azul,2014,16987
410520,Cerro Azul,2015,16948
410520,Cerro Azul,2016,16891
410520,Cerro Azul,2017,16823
410520,Cerro Azul,2018,16756
410520,Cerro Azul,2019,16704
410520,Cerro Azul,2020,16634
410520,Cerro Azul,2021,16550
410530,Ceu Azul,2010,11192
410530,Ceu Azul,2011,11200
410530,Ceu Azul,2012,11208
410530,Ceu Azul,2013,11214
410530,Ceu Azul,2014,11228
410530,Ceu Azul,2015,11229
410530,Ceu Azul,2016,11238
410530,Ceu Azul,2017,11245
410530,Ceu Azul,2018,11246
410530,Ceu Azul,2019,11274
410530,Ceu Azul,2020,11295
410530,Ceu Azul,2021,11297
410540,Chopinzinho,2010,20030
410540,Chopinzinho,2011,20047
410540,Chopinzinho,2012,20117
410540,Chopinzinho,2013,20240
410540,Chopinzinho,2014,20359
410540,Chopinzinho,2015,20494
410540,Chopinzinho,2016,20615
410540,Chopinzinho,2017,20722
410540,Chopinzinho,2018,20860
410540,Chopinzinho,2019,21025
410540,Chopinzinho,2020,21174
410540,Chopinzinho,2021,21291
410550,Cianorte,2010,71010
410550,Cianorte,2011,71842
410550,Cianorte,2012,72631
410550,Cianorte,2013,73442
410550,Cianorte,2014,74300
410550,Cianorte,2015,75157
410550,Cianorte,2016,76002
410550,Cianorte,2017,76851
410550,Cianorte,2018,77727
410550,Cianorte,2019,78660
410550,Cianorte,2020,79594
410550,Cianorte,2021,80334
410560,Cidade Gaucha,2010,11181
410560,Cidade Gaucha,2011,11238
410560,Cidade Gaucha,2012,11267
410560,Cidade Gaucha,2013,11305
410560,Cidade Gaucha,2014,11351
410560,Cidade Gaucha,2015,11391
410560,Cidade Gaucha,2016,11430
410560,Cidade Gaucha,2017,11466
410560,Cidade Gaucha,2018,11499
410560,Cidade Gaucha,2019,11552
410560,Cidade Gaucha,2020,11600
410560,Cidade Gaucha,2021,11627
410570,Clevelandia,2010,17399
410570,Clevelandia,2011,17242
410570,Clevelandia,2012,17078
410570,Clevelandia,2013,16888
410570,Clevelandia,2014,16698
410570,Clevelandia,2015,16501
410570,Clevelandia,2016,16294
410570,Clevelandia,2017,16100
410570,Clevelandia,2018,15925
410570,Clevelandia,2019,15769
410570,Clevelandia,2020,15603
410570,Clevelandia,2021,15438
410580,Colombo,2010,218523
410580,Colombo,2011,220578
410580,Colombo,2012,222673
410580,Colombo,2013,224789
410580,Colombo,2014,226945
410580,Colombo,2015,229095
410580,Colombo,2016,231062
410580,Colombo,2017,232789
410580,Colombo,2018,234277
410580,Colombo,2019,235726
410580,Colombo,2020,237069
410580,Colombo,2021,237990
410590,Colorado,2010,22670
410590,Colorado,2011,22690
410590,Colorado,2012,22716
410590,Colorado,2013,22757
410590,Colorado,2014,22810
410590,Colorado,2015,22864
410590,Colorado,2016,22917
410590,Colorado,2017,22956
410590,Colorado,2018,23028
410590,Colorado,2019,23120
410590,Colorado,2020,23218
410590,Colorado,2021,23257
410600,Congonhinhas,2010,8419
410600,Congonhinhas,2011,8406
410600,Congonhinhas,2012,8403
410600,Congonhinhas,2013,8408
410600,Congonhinhas,2014,8417
410600,Congonhinhas,2015,8425
410600,Congonhinhas,2016,8424
410600,Congonhinhas,2017,8431
410600,Congonhinhas,2018,8447
410600,Congonhinhas,2019,8475
410600,Congonhinhas,2020,8491
410600,Congonhinhas,2021,8495
410610,Conselheiro Mairinck,2010,3673
410610,Conselheiro Mairinck,2011,3666
410610,Conselheiro Mairinck,2012,3649
410610,Conselheiro Mairinck,2013,3631
410610,Conselheiro Mairinck,2014,3620
410610,Conselheiro Mairinck,2015,3605
410610,Conselheiro Mairinck,2016,3588
410610,Conselheiro Mairinck,2017,3572
410610,Conselheiro Mairinck,2018,3564
410610,Conselheiro Mairinck,2019,3554
410610,Conselheiro Mairinck,2020,3545
410610,Conselheiro Mairinck,2021,3529
410620,Contenda,2010,16039
410620,Contenda,2011,16265
410620,Contenda,2012,16527
410620,Contenda,2013,16810
410620,Contenda,2014,17106
410620,Contenda,2015,17413
410620,Contenda,2016,17697
410620,Contenda,2017,17984
410620,Contenda,2018,18254
410620,Contenda,2019,18558
410620,Contenda,2020,18840
410620,Contenda,2021,19098
410630,Corbelia,2010,16562
410630,Corbelia,2011,16606
410630,Corbelia,2012,16678
410630,Corbelia,2013,16763
410630,Corbelia,2014,16878
410630,Corbelia,2015,16985
410630,Corbelia,2016,17091
410630,Corbelia,2017,17191
410630,Corbelia,2018,17301
410630,Corbelia,2019,17429
410630,Corbelia,2020,17556
410630,Corbelia,2021,17652
410640,Cornelio Procopio,2010,48024
410640,Cornelio Procopio,2011,47866
410640,Cornelio Procopio,2012,47728
410640,Cornelio Procopio,2013,47607
410640,Cornelio Procopio,2014,47499
410640,Cornelio Procopio,2015,47398
410640,Cornelio Procopio,2016,47285
410640,Cornelio Procopio,2017,47150
410640,Cornelio Procopio,2018,47026
410640,Cornelio Procopio,2019,46923
410640,Cornelio Procopio,2020,46811
410640,Cornelio Procopio,2021,46583
410645,Coronel Domingos Soares,2010,6931
410645,Coronel Domingos Soares,2011,6896
410645,Coronel Domingos Soares,2012,6826
410645,Coronel Domingos Soares,2013,6721
410645,Coronel Domingos Soares,2014,6608
410645,Coronel Domingos Soares,2015,6485
410645,Coronel Domingos Soares,2016,6355
410645,Coronel Domingos Soares,2017,6227
410645,Coronel Domingos Soares,2018,6103
410645,Coronel Domingos Soares,2019,5985
410645,Coronel Domingos Soares,2020,5864
410645,Coronel Domingos Soares,2021,5738
410650,Coronel Vivida,2010,22185
410650,Coronel Vivida,2011,22178
410650,Coronel Vivida,2012,22247
410650,Coronel Vivida,2013,22385
410650,Coronel Vivida,2014,22540
410650,Coronel Vivida,2015,22686
410650,Coronel Vivida,2016,22831
410650,Coronel Vivida,2017,22975
410650,Coronel Vivida,2018,23126
410650,Coronel Vivida,2019,23304
410650,Coronel Vivida,2020,23462
410650,Coronel Vivida,2021,23576
410655,Corumbatai Do Sul,2010,4090
410655,Corumbatai Do Sul,2011,4042
410655,Corumbatai Do Sul,2012,4011
410655,Corumbatai Do Sul,2013,3976
410655,Corumbatai Do Sul,2014,3956
410655,Corumbatai Do Sul,2015,3934
410655,Corumbatai Do Sul,2016,3920
410655,Corumbatai Do Sul,2017,3894
410655,Corumbatai Do Sul,2018,3879
410655,Corumbatai Do Sul,2019,3873
410655,Corumbatai Do Sul,2020,3863
410655,Corumbatai Do Sul,2021,3839
410657,Cruzeiro Do Iguacu,2010,4346
410657,Cruzeiro Do Iguacu,2011,4321
